state,year,quarter,transaction_type,transaction_count,transaction_amount
goa,2021,2,Merchant payments,1869384,1411529033.6650195
goa,2021,2,Peer-to-peer payments,1866837,6195032351.177256
goa,2021,2,Recharge & bill payments,953219,383804809.3560881
goa,2021,2,Financial Services,8303,12371843.844825167
goa,2021,2,Others,12392,10115549.032816991
goa,2021,3,Merchant payments,2865625,2143135314.897931
goa,2021,3,Peer-to-peer payments,2560305,7871092673.137299
goa,2021,3,Recharge & bill payments,1017351,438838003.22982365
goa,2021,3,Financial Services,8337,12943224.07382146
goa,2021,3,Others,16145,12416377.597493527
goa,2021,1,Peer-to-peer payments,2235456,7553384653.1682
goa,2021,1,Merchant payments,2195509,1768358976.7158575
goa,2021,1,Recharge & bill payments,880682,410604192.7268899
goa,2021,1,Financial Services,8138,12207778.148638733
goa,2021,1,Others,11764,12687278.26183929
goa,2021,4,Merchant payments,5474662,4384250602.937038
goa,2021,4,Peer-to-peer payments,4408822,13618351952.666094
goa,2021,4,Recharge & bill payments,1170180,585734312.4063727
goa,2021,4,Financial Services,11320,17101084.66037453
goa,2021,4,Others,23775,21819163.1997744
goa,2023,2,Merchant payments,15990744,10146039934.0
goa,2023,2,Peer-to-peer payments,8589659,26985284919.0
goa,2023,2,Recharge & bill payments,1917200,1239783487.0
goa,2023,2,Financial Services,17352,25141843.0
goa,2023,2,Others,15635,15956760.0
goa,2023,3,Merchant payments,16565190,10365884105.0
goa,2023,3,Peer-to-peer payments,8489945,25735484138.0
goa,2023,3,Recharge & bill payments,1913363,1234664127.0
goa,2023,3,Financial Services,17422,26274694.0
goa,2023,3,Others,13808,12872910.0
goa,2023,1,Merchant payments,14273665,9074816758.0
goa,2023,1,Peer-to-peer payments,8071768,24773922296.0
goa,2023,1,Recharge & bill payments,1816029,1197558557.0
goa,2023,1,Financial Services,16209,32648574.0
goa,2023,1,Others,17399,18019590.0
goa,2023,4,Merchant payments,21003656,12478698529.0
goa,2023,4,Peer-to-peer payments,10430430,30342597216.0
goa,2023,4,Recharge & bill payments,1991324,1413113823.0
goa,2023,4,Financial Services,20827,38067531.0
goa,2023,4,Others,14741,15194458.0
goa,2024,2,Merchant payments,23908901,13821574623.0
goa,2024,2,Peer-to-peer payments,10933835,32155453858.0
goa,2024,2,Recharge & bill payments,2120776,1419954245.0
goa,2024,2,Financial Services,24891,41870631.0
goa,2024,2,Others,12403,15977355.0
goa,2024,3,Merchant payments,23789645,13663769858.0
goa,2024,3,Peer-to-peer payments,10858222,30761382765.0
goa,2024,3,Recharge & bill payments,2070465,1423628089.0
goa,2024,3,Financial Services,32037,51120538.0
goa,2024,3,Others,11742,13626762.0
goa,2024,1,Merchant payments,22163645,12736252466.0
goa,2024,1,Peer-to-peer payments,10729197,31099473803.0
goa,2024,1,Recharge & bill payments,2087441,1465885657.0
goa,2024,1,Financial Services,20782,37240917.0
goa,2024,1,Others,12922,13047417.0
goa,2024,4,Merchant payments,30381117,17216927595.0
goa,2024,4,Peer-to-peer payments,13499590,37720460757.0
goa,2024,4,Recharge & bill payments,2166016,1548395751.0
goa,2024,4,Financial Services,71254,55469478.0
goa,2024,4,Others,13559,21335962.0
delhi,2022,2,Merchant payments,233412802,121657706565.01256
delhi,2022,2,Peer-to-peer payments,143447534,480685895058.7076
delhi,2022,2,Recharge & bill payments,32971294,26876059610.022118
delhi,2022,2,Financial Services,160827,209425798.82013166
delhi,2022,2,Others,641727,426563425.65446466
delhi,2022,3,Merchant payments,276635347,134292748569.06271
delhi,2022,3,Peer-to-peer payments,160580425,509428627035.3385
delhi,2022,3,Recharge & bill payments,37572389,33177115465.46472
delhi,2022,3,Financial Services,195218,265479580.4156591
delhi,2022,3,Others,608782,448676465.8346823
delhi,2022,1,Merchant payments,174454937,98212381475.57239
delhi,2022,1,Peer-to-peer payments,125111881,415305045689.30945
delhi,2022,1,Recharge & bill payments,29435981,22482865572.904938
delhi,2022,1,Financial Services,195184,271039329.10874933
delhi,2022,1,Others,1801878,693588769.393249
delhi,2022,4,Merchant payments,305621913,153114813286.24423
delhi,2022,4,Peer-to-peer payments,171970100,559069397370.8649
delhi,2022,4,Recharge & bill payments,36775874,31954251758.09231
delhi,2022,4,Financial Services,228639,299454652.77800566
delhi,2022,4,Others,606931,477098950.59646183
delhi,2020,2,Peer-to-peer payments,27155938,86227124454.10175
delhi,2020,2,Merchant payments,24963931,12708327043.868336
delhi,2020,2,Recharge & bill payments,13568505,8699886044.040596
delhi,2020,2,Financial Services,64790,75405868.16164647
delhi,2020,2,Others,288854,162694793.15869594
delhi,2020,3,Peer-to-peer payments,41498638,140074023548.15637
delhi,2020,3,Merchant payments,40973792,21858176583.0589
delhi,2020,3,Recharge & bill payments,13448341,12883226305.336546
delhi,2020,3,Financial Services,85689,114341865.2645722
delhi,2020,3,Others,485401,234194502.8442282
delhi,2020,1,Merchant payments,33951545,14470782771.054684
delhi,2020,1,Peer-to-peer payments,32410795,108987600006.3667
delhi,2020,1,Recharge & bill payments,12822919,9498791147.929193
delhi,2020,1,Financial Services,46529,39908838.24852887
delhi,2020,1,Others,2515816,619460878.9909673
delhi,2020,4,Merchant payments,54581166,31106554562.7951
delhi,2020,4,Peer-to-peer payments,49631928,171546055992.1488
delhi,2020,4,Recharge & bill payments,14862946,12921793576.576857
delhi,2020,4,Financial Services,114862,160007919.76894268
delhi,2020,4,Others,1349515,530676173.2537967
delhi,2021,2,Merchant payments,75620295,42933366743.23575
delhi,2021,2,Peer-to-peer payments,68497718,223034955527.75317
delhi,2021,2,Recharge & bill payments,25026678,15310096462.746447
delhi,2021,2,Financial Services,158170,190019761.49741396
delhi,2021,2,Others,854403,472659189.30861247
delhi,2021,3,Merchant payments,115250887,64006915630.53262
delhi,2021,3,Peer-to-peer payments,93292876,298005532606.47
delhi,2021,3,Recharge & bill payments,28427032,20934734871.908962
delhi,2021,3,Financial Services,144460,220660990.22066334
delhi,2021,3,Others,1645353,690472449.1489255
delhi,2021,1,Merchant payments,72615587,39861532639.012344
delhi,2021,1,Peer-to-peer payments,61957428,210823551741.40936
delhi,2021,1,Recharge & bill payments,21164274,15447408658.778738
delhi,2021,1,Financial Services,153039,203106852.42387855
delhi,2021,1,Others,1468676,592745151.8683048
delhi,2021,4,Merchant payments,149204611,88990516304.07437
delhi,2021,4,Peer-to-peer payments,112380292,376556972334.1598
delhi,2021,4,Recharge & bill payments,30127352,22290161823.248642
delhi,2021,4,Financial Services,199280,287950130.24921745
delhi,2021,4,Others,771824,569713470.6592032
delhi,2023,2,Merchant payments,300493650,126927948779.0
delhi,2023,2,Peer-to-peer payments,151909146,498879007930.0
delhi,2023,2,Recharge & bill payments,29059235,35251178665.0
delhi,2023,2,Financial Services,219538,302441499.0
delhi,2023,2,Others,457429,367938784.0
delhi,2023,3,Merchant payments,347213404,143772297471.0
delhi,2023,3,Peer-to-peer payments,167791074,523701514112.0
delhi,2023,3,Recharge & bill payments,31015600,39925428804.0
delhi,2023,3,Financial Services,275512,439989766.0
delhi,2023,3,Others,411393,360021285.0
delhi,2023,1,Merchant payments,246682850,116053064134.0
delhi,2023,1,Peer-to-peer payments,135403837,460727324748.0
delhi,2023,1,Recharge & bill payments,26976608,33945163887.0
delhi,2023,1,Financial Services,206979,275072622.0
delhi,2023,1,Others,482829,402484189.0
delhi,2023,4,Merchant payments,381250463,168766495844.0
delhi,2023,4,Peer-to-peer payments,185276322,588131157564.0
delhi,2023,4,Recharge & bill payments,30903762,41889435437.0
delhi,2023,4,Financial Services,317005,501353917.0
delhi,2023,4,Others,403194,361276587.0
delhi,2024,2,Merchant payments,519857504,208928942309.0
delhi,2024,2,Peer-to-peer payments,221272475,641147355249.0
delhi,2024,2,Recharge & bill payments,35429237,45318295969.0
delhi,2024,2,Financial Services,376570,743336505.0
delhi,2024,2,Others,604614,779746148.0
delhi,2024,3,Merchant payments,564668341,231032600851.0
delhi,2024,3,Peer-to-peer payments,242786329,672922448569.0
delhi,2024,3,Recharge & bill payments,36462771,52504961937.0
delhi,2024,3,Financial Services,463025,936446162.0
delhi,2024,3,Others,464057,806926069.0
delhi,2024,1,Merchant payments,419098312,183390284466.0
delhi,2024,1,Peer-to-peer payments,197330105,604445932793.0
delhi,2024,1,Recharge & bill payments,33501160,43595822485.0
delhi,2024,1,Financial Services,319041,606216973.0
delhi,2024,1,Others,485440,475774396.0
delhi,2024,4,Merchant payments,612111214,261167204054.0
delhi,2024,4,Peer-to-peer payments,261559240,745874399814.0
delhi,2024,4,Recharge & bill payments,35326994,48224664984.0
delhi,2024,4,Financial Services,1115510,932800641.0
delhi,2024,4,Others,430124,861416410.0
assam,2022,2,Peer-to-peer payments,33879530,123829913105.31845
assam,2022,2,Merchant payments,28377534,24333260089.826862
assam,2022,2,Recharge & bill payments,13858113,4814695679.877083
assam,2022,2,Financial Services,50785,55549153.74320389
assam,2022,2,Others,168763,77624058.0178437
assam,2022,3,Peer-to-peer payments,37000266,127264703851.96637
assam,2022,3,Merchant payments,34935460,28789992307.161205
assam,2022,3,Recharge & bill payments,13974568,5295136932.037907
assam,2022,3,Financial Services,65066,62882386.459812224
assam,2022,3,Others,138451,76363577.27323309
assam,2022,1,Peer-to-peer payments,27156085,108855352347.44865
assam,2022,1,Merchant payments,19011883,18833132506.022354
assam,2022,1,Recharge & bill payments,12474674,4424035840.366192
assam,2022,1,Financial Services,68432,73257991.39188361
assam,2022,1,Others,178812,94659207.47378007
assam,2022,4,Peer-to-peer payments,44828832,150693397669.18314
assam,2022,4,Merchant payments,43605784,36033810141.574844
assam,2022,4,Recharge & bill payments,15344794,5773980885.270762
assam,2022,4,Financial Services,74414,75960367.91633397
assam,2022,4,Others,127443,76370123.60102956
assam,2020,2,Recharge & bill payments,6045321,1612522828.7163475
assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616
assam,2020,2,Merchant payments,742400,749018053.2400584
assam,2020,2,Financial Services,19814,18130004.687672265
assam,2020,2,Others,49278,28255168.009208795
assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919
assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878
assam,2020,3,Merchant payments,1383230,1492484153.3873158
assam,2020,3,Financial Services,24954,28452966.026372254
assam,2020,3,Others,59480,36605946.74600269
assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826
assam,2020,1,Recharge & bill payments,3897975,971722606.1579468
assam,2020,1,Merchant payments,792646,675423852.9512749
assam,2020,1,Financial Services,10173,7054325.507515656
assam,2020,1,Others,49326,36781411.34368035
assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384
assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454
assam,2020,4,Merchant payments,2392184,2466913305.59039
assam,2020,4,Financial Services,29764,32314809.975261033
assam,2020,4,Others,79523,51901628.46643049
assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253
assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973
assam,2021,2,Merchant payments,4562669,4914753140.040101
assam,2021,2,Financial Services,49671,46106001.498141706
assam,2021,2,Others,94161,52549929.267157935
assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466
assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267
assam,2021,3,Merchant payments,7431371,8208706348.034584
assam,2021,3,Financial Services,39479,43889820.495989755
assam,2021,3,Others,131732,67715045.34317216
assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464
assam,2021,1,Recharge & bill payments,6494111,2103017761.546533
assam,2021,1,Merchant payments,3459132,3657261586.2001615
assam,2021,1,Financial Services,34049,41291047.3832124
assam,2021,1,Others,75672,48814663.88782827
assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499
assam,2021,4,Merchant payments,12895755,13378765005.905182
assam,2021,4,Recharge & bill payments,11484376,3842004488.3733196
assam,2021,4,Financial Services,60724,65456475.826191336
assam,2021,4,Others,185544,97116796.57575196
assam,2023,2,Merchant payments,62403711,45515248236.0
assam,2023,2,Peer-to-peer payments,57852989,182809282981.0
assam,2023,2,Recharge & bill payments,17858409,6631355080.0
assam,2023,2,Financial Services,81172,84797972.0
assam,2023,2,Others,94672,70104514.0
assam,2023,3,Merchant payments,82126315,51533166362.0
assam,2023,3,Peer-to-peer payments,66737077,185030502675.0
assam,2023,3,Recharge & bill payments,18524152,7310558505.0
assam,2023,3,Financial Services,105975,118529318.0
assam,2023,3,Others,81832,65257542.0
assam,2023,1,Merchant payments,48987048,39416860194.0
assam,2023,1,Peer-to-peer payments,48461200,166509153749.0
assam,2023,1,Recharge & bill payments,16113464,6266406177.0
assam,2023,1,Financial Services,82270,86978703.0
assam,2023,1,Others,116656,74768264.0
assam,2023,4,Merchant payments,95438754,60513904505.0
assam,2023,4,Peer-to-peer payments,79797949,216875937740.0
assam,2023,4,Recharge & bill payments,18323202,8011077428.0
assam,2023,4,Financial Services,119386,142552746.0
assam,2023,4,Others,72866,60164512.0
assam,2024,2,Merchant payments,143699277,78145261323.0
assam,2024,2,Peer-to-peer payments,105356010,258191846219.0
assam,2024,2,Recharge & bill payments,22086844,8765311662.0
assam,2024,2,Financial Services,120443,151366643.0
assam,2024,2,Others,64513,54884363.0
assam,2024,3,Merchant payments,161259693,79570459117.0
assam,2024,3,Peer-to-peer payments,112031342,244082572337.0
assam,2024,3,Recharge & bill payments,21850799,9670483722.0
assam,2024,3,Financial Services,131635,175945223.0
assam,2024,3,Others,72122,58848151.0
assam,2024,1,Merchant payments,110124616,68499650021.0
assam,2024,1,Peer-to-peer payments,90992228,244008762377.0
assam,2024,1,Recharge & bill payments,20239264,8488075878.0
assam,2024,1,Financial Services,102326,135951454.0
assam,2024,1,Others,66622,51466300.0
assam,2024,4,Merchant payments,181752000,90150626448.0
assam,2024,4,Peer-to-peer payments,129207094,282320195685.0
assam,2024,4,Recharge & bill payments,20970477,10067635906.0
assam,2024,4,Financial Services,438162,173496870.0
assam,2024,4,Others,73798,74451050.0
uttarakhand,2022,2,Merchant payments,32087670,19479185362.296963
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.8567643
uttarakhand,2022,2,Financial Services,32284,37217548.78562989
uttarakhand,2022,2,Others,106417,58906116.08464594
uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753
uttarakhand,2022,3,Financial Services,38061,44669245.26821817
uttarakhand,2022,3,Others,92270,57548577.43879978
uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198
uttarakhand,2022,1,Financial Services,39033,49695999.71828518
uttarakhand,2022,1,Others,106900,62138787.2410843
uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083
uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58176
uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.749209
uttarakhand,2022,4,Financial Services,44569,55762460.39159953
uttarakhand,2022,4,Others,99793,64668557.391687945
uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265
uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690296
uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283294
uttarakhand,2020,2,Financial Services,15023,17612288.05771955
uttarakhand,2020,2,Others,33981,18590166.382408556
uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993
uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055
uttarakhand,2020,3,Merchant payments,3164623,2166776519.8536706
uttarakhand,2020,3,Financial Services,20455,26449980.584111303
uttarakhand,2020,3,Others,45352,23442372.42176825
uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.865887
uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406
uttarakhand,2020,1,Merchant payments,2289657,1094245197.2356641
uttarakhand,2020,1,Financial Services,10246,8180881.808693047
uttarakhand,2020,1,Others,48341,27378658.631921414
uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362
uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273
uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.5564795
uttarakhand,2020,4,Financial Services,27120,29791064.761797357
uttarakhand,2020,4,Others,68376,42358455.00938001
